Currency,Date,Open,High,Low,Close
GBP,21/01/2020,1.3,1.3084,1.2996,1.3046
GBP,20/01/2020,1.2989,1.3009,1.2962,1.3
GBP,17/01/2020,1.3074,1.3118,1.3007,1.3016
GBP,16/01/2020,1.3033,1.3083,1.3023,1.3074
GBP,15/01/2020,1.3022,1.3043,1.2986,1.3033
GBP,14/01/2020,1.2996,1.3025,1.2955,1.3022
GBP,13/01/2020,1.3055,1.3064,1.2961,1.2996
GBP,10/01/2020,1.3062,1.3097,1.3043,1.3064
GBP,09/01/2020,1.3105,1.3124,1.3013,1.3061
GBP,08/01/2020,1.3128,1.317,1.3081,1.3105
GBP,06/01/2020,1.3085,1.3175,1.3064,1.3159
GBP,03/01/2020,1.3135,1.316,1.3054,1.3083
GBP,02/01/2020,1.3269,1.3269,1.3116,1.3135
GBP,01/01/2020,1.3263,1.3278,1.3232,1.3247
GBP,31/12/2019,1.3119,1.3284,1.3102,1.3263
GBP,30/12/2019,1.3066,1.315,1.3066,1.3119
GBP,27/12/2019,1.3009,1.3117,1.2969,1.3078
GBP,26/12/2019,1.2956,1.3016,1.2951,1.3009
GBP,24/12/2019,1.2967,1.297,1.2913,1.2954
GBP,23/12/2019,1.3001,1.3032,1.2905,1.2934
GBP,20/12/2019,1.3039,1.308,1.2979,1.2999
GBP,19/12/2019,1.3083,1.3133,1.299,1.3039
GBP,18/12/2019,1.3131,1.3139,1.306,1.3083
GBP,17/12/2019,1.3326,1.3354,1.31,1.3131
GBP,16/12/2019,1.3338,1.3422,1.3322,1.3326
GBP,13/12/2019,1.311,1.3514,1.3051,1.3331
GBP,12/12/2019,1.3172,1.3229,1.3107,1.311
GBP,11/12/2019,1.3183,1.3215,1.3108,1.3172
GBP,10/12/2019,1.3148,1.319,1.3133,1.3183
GBP,09/12/2019,1.3123,1.3181,1.3116,1.3148
GBP,06/12/2019,1.3158,1.3166,1.3101,1.314
GBP,05/12/2019,1.3091,1.3166,1.3087,1.3158
GBP,04/12/2019,1.3008,1.312,1.2983,1.3091
GBP,03/12/2019,1.2934,1.3011,1.2931,1.3008
GBP,02/12/2019,1.2917,1.2946,1.2896,1.2934
GBP,29/11/2019,1.2905,1.2944,1.2879,1.2925
GBP,28/11/2019,1.2884,1.2951,1.2882,1.2905
GBP,27/11/2019,1.2861,1.2894,1.2827,1.2884
GBP,26/11/2019,1.2889,1.2908,1.2836,1.2861
GBP,25/11/2019,1.2845,1.2912,1.2841,1.2889
GBP,22/11/2019,1.2904,1.2928,1.2824,1.2834
GBP,21/11/2019,1.2921,1.297,1.2898,1.2904
GBP,20/11/2019,1.2927,1.2931,1.2888,1.2921
GBP,19/11/2019,1.2967,1.297,1.292,1.2927
GBP,18/11/2019,1.2897,1.2985,1.2897,1.2967
GBP,15/11/2019,1.2879,1.2919,1.2868,1.2897
GBP,14/11/2019,1.284,1.2888,1.2825,1.2879
GBP,13/11/2019,1.2858,1.2862,1.2822,1.2839
GBP,11/11/2019,1.2858,1.2874,1.2816,1.2858
GBP,08/11/2019,1.2815,1.2827,1.2769,1.2774
GBP,07/11/2019,1.2858,1.2878,1.2795,1.2815
GBP,06/11/2019,1.2871,1.2897,1.2851,1.2858
GBP,05/11/2019,1.29,1.2917,1.2859,1.2871
GBP,04/11/2019,1.2939,1.2946,1.29,1.29
GBP,01/11/2019,1.2937,1.2973,1.2927,1.2946
GBP,31/10/2019,1.2865,1.2976,1.2845,1.2937
GBP,30/10/2019,1.2857,1.2906,1.2842,1.2865
GBP,29/10/2019,1.2864,1.2905,1.2807,1.2857
GBP,25/10/2019,1.2825,1.2877,1.2812,1.2864
GBP,24/10/2019,1.2875,1.295,1.2789,1.2851
GBP,23/10/2019,1.295,1.3,1.2841,1.2875
GBP,22/10/2019,1.2976,1.2987,1.2891,1.295
GBP,18/10/2019,1.2925,1.3013,1.2875,1.2976
GBP,17/10/2019,1.2847,1.299,1.275,1.2849
GBP,16/10/2019,1.2756,1.2877,1.2658,1.2847
GBP,15/10/2019,1.257,1.28,1.2551,1.2756
GBP,14/10/2019,1.2638,1.2667,1.2516,1.257
GBP,11/10/2019,1.2396,1.2707,1.2396,1.2668
GBP,10/10/2019,1.2203,1.2406,1.2201,1.2396
GBP,09/10/2019,1.2215,1.2291,1.2198,1.2203
GBP,07/10/2019,1.2316,1.2319,1.2195,1.2215
GBP,04/10/2019,1.2373,1.2377,1.2276,1.2331
GBP,03/10/2019,1.2309,1.2413,1.2266,1.2373
GBP,01/10/2019,1.2318,1.233,1.2227,1.2309
GBP,30/09/2019,1.2299,1.2346,1.2284,1.229
GBP,27/09/2019,1.2335,1.2353,1.2271,1.2292
GBP,26/09/2019,1.2355,1.2381,1.2303,1.2335
GBP,25/09/2019,1.2488,1.25,1.2349,1.2355
GBP,24/09/2019,1.2432,1.2503,1.2414,1.2488
GBP,23/09/2019,1.2476,1.2491,1.2413,1.2432
GBP,20/09/2019,1.2491,1.2582,1.246,1.2478
GBP,19/09/2019,1.248,1.2512,1.2438,1.2491
GBP,18/09/2019,1.2503,1.2527,1.2439,1.248
GBP,17/09/2019,1.2426,1.2504,1.2393,1.2503
GBP,16/09/2019,1.2488,1.2523,1.2399,1.2426
GBP,13/09/2019,1.2488,1.2523,1.2465,1.2469
GBP,12/09/2019,1.2318,1.236,1.2284,1.2349
GBP,11/09/2019,1.2345,1.2371,1.2316,1.2318
GBP,09/09/2019,1.2348,1.2379,1.2307,1.2345
GBP,06/09/2019,1.2316,1.2344,1.228,1.2283
GBP,05/09/2019,1.2208,1.2354,1.219,1.2316
GBP,04/09/2019,1.2092,1.222,1.2077,1.2208
GBP,03/09/2019,1.2077,1.2104,1.1959,1.2092
GBP,30/08/2019,1.2149,1.2175,1.2036,1.2077
GBP,29/08/2019,1.2235,1.2238,1.2182,1.2198
GBP,28/08/2019,1.2297,1.2297,1.2157,1.2235
GBP,27/08/2019,1.2231,1.231,1.2209,1.2297
GBP,26/08/2019,1.2267,1.2286,1.2208,1.2231
GBP,23/08/2019,1.2254,1.2294,1.2195,1.2266
GBP,22/08/2019,1.2144,1.2273,1.2109,1.2254
GBP,21/08/2019,1.2171,1.2178,1.2112,1.2144
GBP,20/08/2019,1.2137,1.2179,1.2065,1.2171
GBP,19/08/2019,1.215,1.2173,1.2105,1.2137
GBP,16/08/2019,1.2113,1.2175,1.2078,1.2149
GBP,13/08/2019,1.2078,1.2098,1.2042,1.2062
GBP,09/08/2019,1.2066,1.2106,1.2015,1.2078
GBP,08/08/2019,1.2155,1.2182,1.2095,1.2138
GBP,07/08/2019,1.215,1.2191,1.2121,1.2155
GBP,06/08/2019,1.2155,1.221,1.2136,1.215
GBP,05/08/2019,1.2135,1.2188,1.2102,1.2155
GBP,02/08/2019,1.2145,1.2171,1.2091,1.2162
GBP,31/07/2019,1.2166,1.225,1.2146,1.2214
GBP,30/07/2019,1.2218,1.223,1.2119,1.2166
GBP,29/07/2019,1.2387,1.2399,1.2212,1.2218
GBP,26/07/2019,1.2444,1.246,1.2376,1.2384
GBP,25/07/2019,1.25,1.2518,1.2442,1.2444
GBP,24/07/2019,1.2439,1.2522,1.2427,1.25
GBP,23/07/2019,1.2481,1.2489,1.2418,1.2439
GBP,22/07/2019,1.253,1.253,1.2456,1.2481
GBP,19/07/2019,1.2479,1.2558,1.2476,1.2502
GBP,18/07/2019,1.2449,1.2498,1.2424,1.2479
GBP,17/07/2019,1.2418,1.2457,1.2382,1.2449
GBP,16/07/2019,1.2512,1.2521,1.2397,1.2418
GBP,15/07/2019,1.2552,1.2582,1.251,1.2512
GBP,12/07/2019,1.2521,1.2579,1.2509,1.2572
GBP,11/07/2019,1.2514,1.2571,1.2496,1.2521
GBP,10/07/2019,1.2467,1.2521,1.2444,1.2514
GBP,09/07/2019,1.2517,1.2523,1.244,1.2467
GBP,08/07/2019,1.2516,1.254,1.25,1.2517
GBP,05/07/2019,1.2584,1.2588,1.2481,1.2521
GBP,04/07/2019,1.2575,1.2591,1.2567,1.2584
GBP,03/07/2019,1.2615,1.2615,1.2557,1.2575
GBP,02/07/2019,1.2636,1.2648,1.2584,1.2615
GBP,28/06/2019,1.2678,1.2735,1.2662,1.2696
GBP,27/06/2019,1.2698,1.2725,1.2664,1.2678
GBP,26/06/2019,1.2694,1.2711,1.2663,1.2698
GBP,25/06/2019,1.2737,1.2784,1.2687,1.2694
GBP,24/06/2019,1.2723,1.2767,1.2708,1.2737
GBP,21/06/2019,1.2704,1.2747,1.2643,1.2737
GBP,20/06/2019,1.2634,1.2727,1.2628,1.2704
GBP,19/06/2019,1.2553,1.2639,1.2543,1.2634
GBP,18/06/2019,1.2558,1.2561,1.2506,1.2553
GBP,17/06/2019,1.2599,1.2606,1.2554,1.2558
GBP,12/06/2019,1.2728,1.2759,1.2682,1.2689
GBP,11/06/2019,1.2689,1.2729,1.267,1.2728
GBP,10/06/2019,1.2711,1.2747,1.2653,1.2689
GBP,07/06/2019,1.271,1.2763,1.2686,1.2737
GBP,06/06/2019,1.2691,1.2742,1.2669,1.271
GBP,04/06/2019,1.2687,1.2744,1.2681,1.2691
GBP,03/06/2019,1.2627,1.2661,1.2611,1.2635
GBP,31/05/2019,1.2612,1.2645,1.2559,1.2629
GBP,30/05/2019,1.2619,1.264,1.2581,1.2612
GBP,29/05/2019,1.2666,1.2671,1.2612,1.2619
GBP,28/05/2019,1.2681,1.2702,1.2654,1.2666
GBP,27/05/2019,1.2725,1.2753,1.2668,1.2681
GBP,24/05/2019,1.2678,1.2733,1.2648,1.2714
GBP,23/05/2019,1.2675,1.2694,1.2606,1.2678
GBP,22/05/2019,1.273,1.2735,1.2624,1.2675
GBP,21/05/2019,1.2723,1.2813,1.2685,1.273
GBP,20/05/2019,1.2737,1.2757,1.2715,1.2723
GBP,17/05/2019,1.2796,1.2806,1.2715,1.2724
GBP,16/05/2019,1.2864,1.2864,1.2788,1.2796
GBP,15/05/2019,1.2917,1.2923,1.2827,1.2864
GBP,14/05/2019,1.2948,1.297,1.2907,1.2917
GBP,13/05/2019,1.3021,1.3041,1.2941,1.2948
GBP,10/05/2019,1.3021,1.3048,1.2991,1.2998
GBP,09/05/2019,1.3006,1.3026,1.2968,1.3021
GBP,08/05/2019,1.3058,1.308,1.2987,1.3006
GBP,07/05/2019,1.3099,1.3131,1.304,1.3058
GBP,06/05/2019,1.3105,1.3185,1.3082,1.3099
GBP,03/05/2019,1.3024,1.3177,1.299,1.3173
GBP,02/05/2019,1.3081,1.3102,1.3018,1.3024
GBP,30/04/2019,1.3042,1.3094,1.303,1.3081
GBP,26/04/2019,1.2926,1.2947,1.2905,1.2933
GBP,25/04/2019,1.2922,1.293,1.2866,1.2902
GBP,24/04/2019,1.2947,1.2963,1.2915,1.2922
GBP,23/04/2019,1.2985,1.3019,1.2929,1.2947
GBP,22/04/2019,1.2995,1.3002,1.2976,1.2985
GBP,18/04/2019,1.2981,1.301,1.2981,1.2993
GBP,16/04/2019,1.3052,1.3067,1.3029,1.3037
GBP,15/04/2019,1.3076,1.3119,1.3071,1.3108
GBP,12/04/2019,1.3067,1.3133,1.3051,1.3074
GBP,11/04/2019,1.3112,1.312,1.3059,1.3067
GBP,10/04/2019,1.3035,1.3116,1.3031,1.3112
GBP,09/04/2019,1.3059,1.3122,1.3033,1.3035
GBP,08/04/2019,1.3027,1.3072,1.3027,1.3059
GBP,05/04/2019,1.3082,1.3123,1.2987,1.3038
GBP,04/04/2019,1.317,1.3191,1.3062,1.3082
GBP,03/04/2019,1.3077,1.3196,1.307,1.317
GBP,02/04/2019,1.3119,1.3138,1.3014,1.3077
GBP,29/03/2019,1.3036,1.315,1.301,1.3119
GBP,28/03/2019,1.3219,1.3269,1.3035,1.3071
GBP,27/03/2019,1.3222,1.3247,1.3167,1.3219
GBP,26/03/2019,1.3183,1.3262,1.3158,1.3222
GBP,25/03/2019,1.3186,1.3246,1.316,1.3183
GBP,22/03/2019,1.3061,1.3224,1.3042,1.3209
GBP,21/03/2019,1.318,1.3251,1.3004,1.3061
GBP,19/03/2019,1.3233,1.3311,1.3225,1.3269
GBP,18/03/2019,1.3294,1.33,1.3185,1.3233
GBP,15/03/2019,1.3257,1.33,1.3203,1.329
GBP,14/03/2019,1.3203,1.3381,1.3202,1.3257
GBP,13/03/2019,1.3072,1.3231,1.3051,1.3203
GBP,11/03/2019,1.3005,1.3169,1.2949,1.3145
GBP,08/03/2019,1.3129,1.3129,1.299,1.3015
GBP,07/03/2019,1.3165,1.3185,1.3089,1.3129
GBP,06/03/2019,1.3152,1.318,1.3124,1.3165
GBP,05/03/2019,1.3182,1.3199,1.3098,1.3152
GBP,01/03/2019,1.3239,1.3273,1.3167,1.3182
GBP,28/02/2019,1.3302,1.332,1.3254,1.3265
GBP,27/02/2019,1.3252,1.335,1.3233,1.3302
GBP,26/02/2019,1.3083,1.3284,1.3075,1.3252
GBP,25/02/2019,1.306,1.31,1.305,1.3083
GBP,22/02/2019,1.3038,1.308,1.2968,1.3053
GBP,21/02/2019,1.3087,1.3109,1.3026,1.3038
GBP,20/02/2019,1.3061,1.3094,1.3012,1.3087
GBP,18/02/2019,1.2926,1.3067,1.2896,1.3061
GBP,15/02/2019,1.2805,1.2898,1.2785,1.2889
GBP,14/02/2019,1.2855,1.2878,1.2773,1.2805
GBP,13/02/2019,1.2889,1.2958,1.2849,1.2855
GBP,12/02/2019,1.2851,1.2896,1.2833,1.2889
GBP,11/02/2019,1.2946,1.295,1.285,1.2851
GBP,08/02/2019,1.2964,1.2976,1.2921,1.2944
GBP,07/02/2019,1.2952,1.2996,1.2854,1.2964
GBP,06/02/2019,1.2946,1.2979,1.2925,1.2952
GBP,05/02/2019,1.3044,1.3053,1.2925,1.2946
GBP,01/02/2019,1.3122,1.3123,1.3044,1.3079
GBP,31/01/2019,1.3062,1.316,1.3056,1.3122
GBP,30/01/2019,1.3137,1.3169,1.3055,1.3062
GBP,29/01/2019,1.3169,1.32,1.3125,1.3137
GBP,28/01/2019,1.3189,1.3212,1.3137,1.3169
GBP,25/01/2019,1.3017,1.3217,1.3014,1.3196
GBP,24/01/2019,1.3067,1.3094,1.3012,1.3017
GBP,23/01/2019,1.2964,1.3081,1.2943,1.3066
GBP,22/01/2019,1.2896,1.2971,1.2856,1.2964
GBP,21/01/2019,1.2861,1.2911,1.2831,1.2896
GBP,18/01/2019,1.2962,1.3001,1.2857,1.2872
GBP,17/01/2019,1.2853,1.2965,1.2832,1.2962
GBP,16/01/2019,1.2731,1.2896,1.267,1.2853
GBP,15/01/2019,1.289,1.2916,1.2723,1.2731
GBP,14/01/2019,1.2849,1.293,1.2819,1.289
GBP,11/01/2019,1.2751,1.2866,1.271,1.2844
GBP,10/01/2019,1.2776,1.2804,1.2728,1.2751
GBP,09/01/2019,1.2723,1.2804,1.2707,1.2776
GBP,08/01/2019,1.2774,1.2797,1.2709,1.2723
GBP,07/01/2019,1.2701,1.2787,1.2701,1.2774
GBP,04/01/2019,1.2643,1.2745,1.2616,1.2723
GBP,03/01/2019,1.2587,1.2648,1.2441,1.2643
GBP,02/01/2019,1.2749,1.2773,1.2582,1.2587
GBP,01/01/2019,1.2746,1.2831,1.2689,1.2749
GBP,31/12/2018,1.2687,1.2815,1.267,1.2746
GBP,28/12/2018,1.2638,1.2707,1.2627,1.2699
GBP,27/12/2018,1.2642,1.2675,1.2616,1.2638
GBP,26/12/2018,1.2681,1.2719,1.2641,1.2642
GBP,24/12/2018,1.2717,1.2744,1.2633,1.2681
GBP,21/12/2018,1.2677,1.2698,1.2618,1.2645
GBP,20/12/2018,1.2654,1.2707,1.2608,1.2677
GBP,19/12/2018,1.2633,1.2679,1.2607,1.2654
GBP,18/12/2018,1.2615,1.2706,1.261,1.2633
GBP,17/12/2018,1.2579,1.2647,1.2571,1.2615
GBP,14/12/2018,1.263,1.2672,1.253,1.2583
GBP,13/12/2018,1.265,1.2687,1.2593,1.263
GBP,12/12/2018,1.2516,1.2671,1.2478,1.265
GBP,11/12/2018,1.2563,1.2639,1.2492,1.2516
GBP,10/12/2018,1.2754,1.2769,1.2507,1.2563
GBP,07/12/2018,1.2795,1.2799,1.2711,1.2726
GBP,06/12/2018,1.2749,1.2812,1.27,1.2795
GBP,05/12/2018,1.2717,1.2798,1.2672,1.2749
GBP,04/12/2018,1.2741,1.284,1.2659,1.2717
GBP,03/12/2018,1.2748,1.2825,1.2699,1.2741
GBP,30/11/2018,1.2779,1.281,1.2735,1.2749
GBP,29/11/2018,1.2805,1.285,1.2756,1.2779
GBP,28/11/2018,1.2735,1.2818,1.2728,1.2805
GBP,27/11/2018,1.2818,1.283,1.2725,1.2735
GBP,26/11/2018,1.2848,1.2864,1.2796,1.2818
GBP,22/11/2018,1.2874,1.2888,1.2799,1.2814
GBP,21/11/2018,1.2796,1.282,1.2764,1.2785
GBP,19/11/2018,1.2834,1.2884,1.2795,1.2861
GBP,16/11/2018,1.2747,1.2878,1.2724,1.2834
GBP,15/11/2018,1.2951,1.3072,1.273,1.2747
GBP,14/11/2018,1.2986,1.3036,1.2886,1.2951
GBP,13/11/2018,1.2851,1.3047,1.2842,1.2986
GBP,12/11/2018,1.2951,1.2964,1.2828,1.285
GBP,09/11/2018,1.3091,1.3107,1.2959,1.2972
GBP,06/11/2018,1.3151,1.3158,1.3088,1.3091
GBP,05/11/2018,1.3019,1.3065,1.2965,1.3017
GBP,02/11/2018,1.3003,1.3041,1.2952,1.297
GBP,01/11/2018,1.2754,1.3015,1.2754,1.3003
GBP,31/10/2018,1.2711,1.2831,1.2696,1.2754
GBP,30/10/2018,1.2804,1.2813,1.2698,1.2711
GBP,29/10/2018,1.283,1.2853,1.2792,1.2804
GBP,26/10/2018,1.2823,1.2842,1.2777,1.2828
GBP,25/10/2018,1.2884,1.2919,1.2809,1.2823
GBP,24/10/2018,1.2995,1.3004,1.2879,1.2884
GBP,23/10/2018,1.2971,1.3044,1.2937,1.2995
GBP,22/10/2018,1.3061,1.309,1.2957,1.2971
GBP,19/10/2018,1.3043,1.3104,1.3012,1.3076
GBP,17/10/2018,1.3142,1.3142,1.304,1.3043
GBP,16/10/2018,1.3158,1.3236,1.3141,1.3187
GBP,15/10/2018,1.3142,1.3182,1.3082,1.3158
GBP,12/10/2018,1.3199,1.3258,1.3148,1.3153
GBP,11/10/2018,1.3211,1.3247,1.3181,1.3199
GBP,10/10/2018,1.3131,1.3213,1.3128,1.3211
GBP,09/10/2018,1.3074,1.3149,1.3033,1.3131
GBP,08/10/2018,1.311,1.3134,1.3028,1.3074
GBP,05/10/2018,1.311,1.3134,1.3028,1.3074
GBP,04/10/2018,1.2989,1.3041,1.2922,1.301
GBP,03/10/2018,1.2981,1.3023,1.2963,1.2989
GBP,01/10/2018,1.3035,1.3053,1.2941,1.2981
GBP,28/09/2018,1.3101,1.3101,1.3001,1.3031
GBP,27/09/2018,1.3179,1.3218,1.3095,1.3101
GBP,26/09/2018,1.3169,1.3198,1.3138,1.3179
GBP,25/09/2018,1.3123,1.3176,1.3095,1.3169
GBP,24/09/2018,1.3083,1.3167,1.3056,1.3123
GBP,21/09/2018,1.3245,1.3278,1.3056,1.3072
GBP,20/09/2018,1.3162,1.3298,1.3126,1.3245
GBP,18/09/2018,1.3159,1.3172,1.3119,1.3134
GBP,17/09/2018,1.3064,1.3161,1.3058,1.3159
GBP,14/09/2018,1.3109,1.3143,1.3057,1.3068
GBP,12/09/2018,1.3059,1.3124,1.3026,1.3109
GBP,11/09/2018,1.3029,1.3087,1.2965,1.3007
GBP,10/09/2018,1.2933,1.3052,1.2897,1.3029
GBP,07/09/2018,1.2935,1.3028,1.2909,1.292
GBP,06/09/2018,1.2903,1.2962,1.2895,1.2935
GBP,05/09/2018,1.2853,1.2983,1.2786,1.2903
GBP,04/09/2018,1.2881,1.2881,1.2811,1.2854
GBP,03/09/2018,1.295,1.2967,1.2855,1.2881
GBP,31/08/2018,1.3009,1.3029,1.2946,1.296
GBP,30/08/2018,1.3005,1.3043,1.2985,1.3009
GBP,29/08/2018,1.2889,1.3015,1.2846,1.3005
GBP,28/08/2018,1.2894,1.2932,1.2862,1.2889
GBP,27/08/2018,1.2847,1.2901,1.2829,1.2894
GBP,24/08/2018,1.2816,1.2881,1.28,1.2846
GBP,23/08/2018,1.2909,1.2934,1.2812,1.2816
GBP,21/08/2018,1.2879,1.2936,1.2868,1.2909
GBP,20/08/2018,1.2725,1.279,1.2724,1.2787
GBP,16/08/2018,1.2706,1.2753,1.2694,1.2749
GBP,14/08/2018,1.2713,1.2736,1.2662,1.27
GBP,13/08/2018,1.2744,1.2791,1.2724,1.2746
GBP,10/08/2018,1.2849,1.2856,1.2723,1.2758
GBP,09/08/2018,1.2881,1.2912,1.2842,1.2849
GBP,08/08/2018,1.295,1.296,1.2854,1.288
GBP,07/08/2018,1.2943,1.2974,1.2935,1.295
GBP,06/08/2018,1.3011,1.3021,1.292,1.2943
GBP,03/08/2018,1.3034,1.3043,1.2976,1.3001
GBP,02/08/2018,1.3118,1.3139,1.3016,1.3034
GBP,01/08/2018,1.3127,1.3144,1.3096,1.3118
GBP,31/07/2018,1.3139,1.3173,1.309,1.3127
GBP,30/07/2018,1.3096,1.3152,1.3084,1.3139
GBP,27/07/2018,1.313,1.3132,1.3083,1.3105
GBP,26/07/2018,1.3151,1.3213,1.3113,1.313
GBP,25/07/2018,1.3138,1.3178,1.3128,1.3151
GBP,24/07/2018,1.3106,1.3159,1.3072,1.3138
GBP,23/07/2018,1.3096,1.3158,1.3091,1.3106
GBP,20/07/2018,1.299,1.314,1.2989,1.3136
GBP,19/07/2018,1.3061,1.3083,1.2958,1.299
GBP,18/07/2018,1.3132,1.315,1.301,1.3061
GBP,17/07/2018,1.323,1.3269,1.3132,1.3133
GBP,16/07/2018,1.3244,1.3293,1.3217,1.323
GBP,13/07/2018,1.322,1.3239,1.3103,1.3222
GBP,11/07/2018,1.3251,1.3285,1.3214,1.3221
GBP,06/07/2018,1.3222,1.329,1.3204,1.3283
GBP,05/07/2018,1.3223,1.3275,1.3205,1.3222
GBP,04/07/2018,1.3166,1.3228,1.3166,1.3223
GBP,03/07/2018,1.3124,1.3207,1.3115,1.3166
GBP,02/07/2018,1.317,1.3209,1.3095,1.3124
GBP,29/06/2018,1.3095,1.3214,1.3065,1.3207
GBP,28/06/2018,1.3141,1.3147,1.305,1.3095
GBP,27/06/2018,1.3228,1.3236,1.3127,1.3141
GBP,26/06/2018,1.3266,1.3292,1.3207,1.3228
GBP,25/06/2018,1.3277,1.329,1.3221,1.3266
GBP,22/06/2018,1.3248,1.3315,1.3238,1.3261
GBP,21/06/2018,1.3196,1.327,1.3102,1.3248
GBP,20/06/2018,1.3173,1.3216,1.3148,1.3196
GBP,19/06/2018,1.3241,1.3273,1.3151,1.3173
GBP,18/06/2018,1.3255,1.3291,1.3226,1.3241
GBP,15/06/2018,1.33,1.3313,1.3212,1.3278
GBP,14/06/2018,1.3386,1.3447,1.3284,1.33
GBP,13/06/2018,1.3395,1.3397,1.3308,1.3386
GBP,12/06/2018,1.3379,1.3425,1.3342,1.3395
GBP,11/06/2018,1.3403,1.3441,1.3345,1.3379
GBP,08/06/2018,1.3413,1.3439,1.3355,1.3405
GBP,07/06/2018,1.3411,1.3472,1.3373,1.3413
GBP,06/06/2018,1.3382,1.3443,1.3381,1.3411
GBP,05/06/2018,1.3313,1.3393,1.3302,1.3382
GBP,04/06/2018,1.3339,1.3399,1.3295,1.3313
GBP,01/06/2018,1.3293,1.3362,1.3254,1.3346
GBP,31/05/2018,1.3292,1.3348,1.3271,1.3293
GBP,30/05/2018,1.3244,1.3307,1.3229,1.3292
GBP,29/05/2018,1.3313,1.3325,1.3205,1.3244
GBP,28/05/2018,1.3321,1.3341,1.3297,1.3313
GBP,25/05/2018,1.3386,1.3402,1.3295,1.3309
GBP,24/05/2018,1.3337,1.3422,1.332,1.3386
GBP,23/05/2018,1.3433,1.3443,1.3306,1.3337
GBP,22/05/2018,1.341,1.3492,1.3405,1.3433
GBP,21/05/2018,1.3467,1.3493,1.3391,1.341
GBP,17/05/2018,1.3498,1.3569,1.3475,1.3515
GBP,16/05/2018,1.3518,1.3521,1.3456,1.3498
GBP,15/05/2018,1.3584,1.3586,1.3451,1.3518
GBP,14/05/2018,1.3557,1.3608,1.3535,1.3584
GBP,11/05/2018,1.3499,1.3596,1.3487,1.3542
