Currency,Date,Open,High,Low,Close
CAD,27/12/2019,1.3118,1.3125,1.3064,1.3079
CAD,26/12/2019,1.3157,1.3179,1.311,1.3118
CAD,24/12/2019,1.3158,1.318,1.3145,1.3157
CAD,23/12/2019,1.3162,1.3177,1.3141,1.3154
CAD,20/12/2019,1.3119,1.3181,1.3118,1.3161
CAD,19/12/2019,1.3118,1.3138,1.3104,1.3119
CAD,18/12/2019,1.3151,1.3176,1.3103,1.3118
CAD,17/12/2019,1.3144,1.3185,1.314,1.3151
CAD,16/12/2019,1.318,1.3186,1.3115,1.3144
CAD,13/12/2019,1.3184,1.3205,1.3151,1.3166
CAD,12/12/2019,1.3187,1.3194,1.3162,1.3184
CAD,11/12/2019,1.3236,1.324,1.3182,1.3187
CAD,10/12/2019,1.3234,1.325,1.3225,1.3236
CAD,09/12/2019,1.3256,1.3265,1.3223,1.3233
CAD,06/12/2019,1.3176,1.327,1.3171,1.3255
CAD,05/12/2019,1.3195,1.3203,1.3159,1.3176
CAD,04/12/2019,1.3295,1.3305,1.3195,1.3195
CAD,03/12/2019,1.3299,1.3321,1.3283,1.3295
CAD,02/12/2019,1.3282,1.3307,1.3272,1.3299
CAD,29/11/2019,1.3283,1.3314,1.3273,1.3282
CAD,28/11/2019,1.3284,1.3299,1.3277,1.3283
CAD,27/11/2019,1.3277,1.329,1.326,1.3284
CAD,26/11/2019,1.331,1.3316,1.3275,1.3277
CAD,25/11/2019,1.3302,1.3319,1.3285,1.331
CAD,22/11/2019,1.3279,1.3302,1.3255,1.3302
CAD,21/11/2019,1.3324,1.3327,1.327,1.3279
CAD,20/11/2019,1.3234,1.3328,1.3233,1.3324
CAD,19/11/2019,1.3205,1.3242,1.3191,1.3234
CAD,18/11/2019,1.3225,1.3235,1.32,1.3205
CAD,15/11/2019,1.3256,1.3261,1.3217,1.3223
CAD,14/11/2019,1.3244,1.3271,1.3241,1.3256
CAD,13/11/2019,1.3229,1.3268,1.3217,1.3244
CAD,11/11/2019,1.3216,1.3258,1.3214,1.3229
CAD,08/11/2019,1.3177,1.3237,1.3172,1.3228
CAD,07/11/2019,1.319,1.3197,1.316,1.3177
CAD,06/11/2019,1.316,1.3193,1.3144,1.319
CAD,05/11/2019,1.3144,1.3178,1.3115,1.316
CAD,04/11/2019,1.3138,1.3161,1.313,1.3144
CAD,01/11/2019,1.3162,1.3196,1.3139,1.3142
CAD,31/10/2019,1.3173,1.3208,1.3136,1.3162
CAD,30/10/2019,1.3086,1.3186,1.3075,1.3173
CAD,29/10/2019,1.3055,1.3096,1.3042,1.3086
CAD,25/10/2019,1.3062,1.3078,1.305,1.3055
CAD,24/10/2019,1.3082,1.3093,1.3053,1.3082
CAD,23/10/2019,1.3083,1.3109,1.3079,1.3082
CAD,22/10/2019,1.309,1.3123,1.3071,1.3083
CAD,18/10/2019,1.3139,1.3142,1.3086,1.309
CAD,17/10/2019,1.3186,1.3212,1.3131,1.3138
CAD,16/10/2019,1.3199,1.323,1.3185,1.3186
CAD,15/10/2019,1.3229,1.324,1.3197,1.3199
CAD,14/10/2019,1.3199,1.3235,1.3192,1.3229
CAD,11/10/2019,1.3284,1.3301,1.3171,1.3203
CAD,10/10/2019,1.3328,1.3346,1.3269,1.3284
CAD,09/10/2019,1.3331,1.3335,1.3295,1.3328
CAD,07/10/2019,1.3312,1.3337,1.3288,1.3331
CAD,04/10/2019,1.3329,1.3345,1.3299,1.3314
CAD,03/10/2019,1.331,1.3348,1.3305,1.3329
CAD,01/10/2019,1.3219,1.3318,1.3206,1.331
CAD,30/09/2019,1.3272,1.3278,1.3214,1.3247
CAD,27/09/2019,1.3272,1.3278,1.3214,1.3247
CAD,26/09/2019,1.3268,1.3273,1.3232,1.3272
CAD,25/09/2019,1.3244,1.3288,1.3232,1.3268
CAD,24/09/2019,1.3274,1.3275,1.3235,1.3244
CAD,23/09/2019,1.3256,1.3305,1.3252,1.3274
CAD,20/09/2019,1.3249,1.3301,1.3242,1.3263
CAD,19/09/2019,1.3278,1.331,1.3247,1.3249
CAD,18/09/2019,1.324,1.3287,1.3234,1.3278
CAD,17/09/2019,1.3245,1.3299,1.3235,1.324
CAD,16/09/2019,1.3224,1.3271,1.3207,1.3245
CAD,13/09/2019,1.3224,1.3249,1.3207,1.3234
CAD,12/09/2019,1.3199,1.3218,1.3177,1.3204
CAD,11/09/2019,1.3139,1.3214,1.3137,1.3199
CAD,09/09/2019,1.3151,1.3192,1.3134,1.3139
CAD,06/09/2019,1.3235,1.3245,1.3158,1.3173
CAD,05/09/2019,1.3234,1.3246,1.3192,1.3235
CAD,04/09/2019,1.3327,1.3345,1.3232,1.3234
CAD,03/09/2019,1.332,1.3383,1.332,1.3327
CAD,30/08/2019,1.3314,1.3361,1.331,1.332
CAD,29/08/2019,1.3292,1.3319,1.3273,1.3301
CAD,28/08/2019,1.3284,1.3318,1.3275,1.3292
CAD,27/08/2019,1.3264,1.3286,1.3225,1.3284
CAD,26/08/2019,1.3291,1.332,1.3261,1.3264
CAD,23/08/2019,1.3293,1.3339,1.3277,1.3283
CAD,22/08/2019,1.3277,1.3315,1.3274,1.3293
CAD,21/08/2019,1.3323,1.3326,1.3256,1.3277
CAD,20/08/2019,1.3317,1.3346,1.3309,1.3323
CAD,19/08/2019,1.3273,1.3319,1.3251,1.3317
CAD,16/08/2019,1.3328,1.3336,1.3262,1.3269
CAD,13/08/2019,1.3232,1.3293,1.3185,1.3227
CAD,09/08/2019,1.322,1.325,1.3201,1.3232
CAD,08/08/2019,1.3331,1.3338,1.3228,1.3243
CAD,07/08/2019,1.3278,1.3345,1.3268,1.3331
CAD,06/08/2019,1.3186,1.3279,1.3184,1.3278
CAD,05/08/2019,1.3213,1.3247,1.3178,1.3186
CAD,02/08/2019,1.3186,1.3266,1.3183,1.3207
CAD,31/07/2019,1.317,1.3174,1.3106,1.3149
CAD,30/07/2019,1.3155,1.3192,1.315,1.317
CAD,29/07/2019,1.3167,1.3183,1.3149,1.3155
CAD,26/07/2019,1.3157,1.3199,1.3153,1.3166
CAD,25/07/2019,1.3134,1.3159,1.3116,1.3157
CAD,24/07/2019,1.3136,1.3147,1.3119,1.3134
CAD,23/07/2019,1.311,1.3164,1.3104,1.3136
CAD,22/07/2019,1.3066,1.312,1.3041,1.311
CAD,19/07/2019,1.3079,1.311,1.3016,1.3059
CAD,18/07/2019,1.3041,1.3095,1.304,1.3079
CAD,17/07/2019,1.3058,1.3094,1.3036,1.3041
CAD,16/07/2019,1.3038,1.3065,1.3023,1.3058
CAD,15/07/2019,1.304,1.3051,1.3021,1.3038
CAD,12/07/2019,1.3075,1.3089,1.3018,1.3028
CAD,11/07/2019,1.3089,1.3093,1.3042,1.3075
CAD,10/07/2019,1.3127,1.3144,1.307,1.3089
CAD,09/07/2019,1.3088,1.314,1.3083,1.3127
CAD,08/07/2019,1.3073,1.3099,1.3049,1.3088
CAD,05/07/2019,1.3064,1.3137,1.3045,1.3081
CAD,04/07/2019,1.307,1.3079,1.3038,1.3064
CAD,03/07/2019,1.3109,1.3119,1.3064,1.307
CAD,02/07/2019,1.3139,1.3145,1.3106,1.3109
CAD,28/06/2019,1.3102,1.3107,1.306,1.3095
CAD,27/06/2019,1.3116,1.3138,1.3101,1.3102
CAD,26/06/2019,1.3192,1.3209,1.3107,1.3116
CAD,25/06/2019,1.3188,1.3201,1.3153,1.3192
CAD,24/06/2019,1.3216,1.3221,1.3178,1.3188
CAD,21/06/2019,1.32,1.323,1.3162,1.3222
CAD,20/06/2019,1.3355,1.336,1.3151,1.32
CAD,19/06/2019,1.3379,1.3388,1.3337,1.3355
CAD,18/06/2019,1.3405,1.3432,1.3378,1.3379
CAD,17/06/2019,1.3405,1.3419,1.3393,1.3405
CAD,12/06/2019,1.3292,1.3314,1.3274,1.331
CAD,11/06/2019,1.3266,1.3309,1.325,1.3292
CAD,10/06/2019,1.3249,1.3281,1.3226,1.3266
CAD,07/06/2019,1.3368,1.3374,1.3262,1.3267
CAD,06/06/2019,1.3417,1.3431,1.3362,1.3368
CAD,04/06/2019,1.3408,1.3417,1.3363,1.3417
CAD,03/06/2019,1.3534,1.3535,1.3458,1.347
CAD,31/05/2019,1.3497,1.3565,1.3493,1.3516
CAD,30/05/2019,1.3519,1.3525,1.3486,1.3497
CAD,29/05/2019,1.3489,1.3547,1.3476,1.3519
CAD,28/05/2019,1.3443,1.3489,1.3434,1.3489
CAD,27/05/2019,1.3432,1.3453,1.343,1.3443
CAD,24/05/2019,1.3474,1.3487,1.3431,1.3437
CAD,23/05/2019,1.3428,1.3502,1.3422,1.3474
CAD,22/05/2019,1.3418,1.343,1.3358,1.3428
CAD,21/05/2019,1.3431,1.344,1.3396,1.3418
CAD,20/05/2019,1.3456,1.347,1.3416,1.3431
CAD,17/05/2019,1.3444,1.3514,1.3435,1.3458
CAD,16/05/2019,1.3439,1.345,1.3401,1.3444
CAD,15/05/2019,1.3471,1.3494,1.3427,1.3439
CAD,14/05/2019,1.3476,1.3488,1.3456,1.3471
CAD,13/05/2019,1.3418,1.3479,1.3411,1.3476
CAD,10/05/2019,1.348,1.3486,1.3381,1.3417
CAD,09/05/2019,1.3466,1.3505,1.3465,1.348
CAD,08/05/2019,1.3471,1.3489,1.3445,1.3466
CAD,07/05/2019,1.3453,1.3485,1.341,1.3471
CAD,06/05/2019,1.3434,1.3494,1.3428,1.3453
CAD,03/05/2019,1.3468,1.349,1.3407,1.342
CAD,02/05/2019,1.3427,1.3477,1.3393,1.3468
CAD,30/04/2019,1.3411,1.3432,1.3377,1.3427
CAD,26/04/2019,1.3457,1.348,1.344,1.3443
CAD,25/04/2019,1.3485,1.3517,1.3474,1.3494
CAD,24/04/2019,1.3432,1.3521,1.342,1.3485
CAD,23/04/2019,1.3343,1.3438,1.3336,1.3432
CAD,22/04/2019,1.3389,1.3393,1.3341,1.3343
CAD,18/04/2019,1.3388,1.3395,1.3366,1.3391
CAD,16/04/2019,1.336,1.3373,1.3275,1.3344
CAD,15/04/2019,1.3337,1.339,1.3297,1.3373
CAD,12/04/2019,1.3375,1.3389,1.3313,1.3323
CAD,11/04/2019,1.3312,1.3396,1.3306,1.3375
CAD,10/04/2019,1.3322,1.336,1.3311,1.3312
CAD,09/04/2019,1.3311,1.3329,1.3284,1.3322
CAD,08/04/2019,1.3387,1.339,1.3311,1.3311
CAD,05/04/2019,1.3353,1.3403,1.3347,1.3384
CAD,04/04/2019,1.3313,1.3373,1.3308,1.3353
CAD,03/04/2019,1.3361,1.3361,1.3296,1.3313
CAD,02/04/2019,1.3322,1.3374,1.3298,1.3361
CAD,29/03/2019,1.3352,1.3371,1.3322,1.3322
CAD,28/03/2019,1.3408,1.3449,1.3397,1.3428
CAD,27/03/2019,1.3378,1.344,1.3373,1.3408
CAD,26/03/2019,1.3418,1.3422,1.3372,1.3378
CAD,25/03/2019,1.3426,1.3445,1.34,1.3418
CAD,22/03/2019,1.3367,1.343,1.3352,1.3429
CAD,21/03/2019,1.332,1.34,1.3258,1.3367
CAD,19/03/2019,1.336,1.3366,1.3251,1.3308
CAD,18/03/2019,1.3335,1.3365,1.3302,1.336
CAD,15/03/2019,1.3331,1.3371,1.3289,1.3336
CAD,14/03/2019,1.3321,1.3347,1.3287,1.3331
CAD,13/03/2019,1.3376,1.338,1.3311,1.3321
CAD,11/03/2019,1.3415,1.344,1.3395,1.3413
CAD,08/03/2019,1.344,1.3468,1.3391,1.3416
CAD,07/03/2019,1.344,1.3447,1.3414,1.344
CAD,06/03/2019,1.3353,1.3457,1.3333,1.344
CAD,05/03/2019,1.3329,1.336,1.3302,1.3353
CAD,01/03/2019,1.3293,1.3338,1.3275,1.3329
CAD,28/02/2019,1.3145,1.3207,1.3141,1.316
CAD,27/02/2019,1.3181,1.3195,1.3118,1.3145
CAD,26/02/2019,1.3178,1.3236,1.3173,1.3181
CAD,25/02/2019,1.3143,1.3197,1.3113,1.3178
CAD,22/02/2019,1.3195,1.3242,1.3134,1.3135
CAD,21/02/2019,1.3164,1.3207,1.3154,1.3195
CAD,20/02/2019,1.3216,1.3219,1.315,1.3164
CAD,18/02/2019,1.323,1.3281,1.3215,1.3216
CAD,15/02/2019,1.3282,1.3313,1.3244,1.3244
CAD,14/02/2019,1.3236,1.334,1.3229,1.3282
CAD,13/02/2019,1.3241,1.3257,1.3196,1.3236
CAD,12/02/2019,1.3294,1.3315,1.324,1.3241
CAD,11/02/2019,1.3286,1.3319,1.3262,1.3294
CAD,08/02/2019,1.3312,1.3329,1.3233,1.3278
CAD,07/02/2019,1.319,1.3317,1.3189,1.3312
CAD,06/02/2019,1.3137,1.3208,1.3125,1.319
CAD,05/02/2019,1.3134,1.3153,1.3102,1.3137
CAD,01/02/2019,1.3146,1.3158,1.3069,1.3102
CAD,31/01/2019,1.32,1.321,1.3119,1.3146
CAD,30/01/2019,1.327,1.3285,1.3188,1.32
CAD,29/01/2019,1.326,1.3279,1.3242,1.327
CAD,28/01/2019,1.3218,1.3286,1.3203,1.326
CAD,25/01/2019,1.3356,1.3363,1.3215,1.3218
CAD,24/01/2019,1.3347,1.3375,1.333,1.3356
CAD,23/01/2019,1.3336,1.337,1.3305,1.3347
CAD,22/01/2019,1.33,1.3354,1.329,1.3336
CAD,21/01/2019,1.327,1.3318,1.3252,1.33
CAD,18/01/2019,1.3298,1.3303,1.3233,1.326
CAD,17/01/2019,1.3242,1.3319,1.3239,1.3298
CAD,16/01/2019,1.3282,1.3294,1.3235,1.3242
CAD,15/01/2019,1.3267,1.3285,1.3227,1.3282
CAD,14/01/2019,1.3263,1.3298,1.3253,1.3267
CAD,11/01/2019,1.3237,1.3279,1.3184,1.3267
CAD,10/01/2019,1.3211,1.3259,1.3199,1.3237
CAD,09/01/2019,1.3298,1.3303,1.318,1.3211
CAD,08/01/2019,1.3292,1.3323,1.3268,1.3298
CAD,07/01/2019,1.3378,1.3391,1.3286,1.3292
CAD,04/01/2019,1.3473,1.3496,1.3373,1.3374
CAD,03/01/2019,1.3581,1.3655,1.347,1.3473
CAD,02/01/2019,1.3636,1.3663,1.3569,1.3581
CAD,01/01/2019,1.3624,1.3698,1.3519,1.3635
CAD,31/12/2018,1.3633,1.3665,1.3609,1.3624
CAD,28/12/2018,1.3642,1.3661,1.3595,1.3638
CAD,27/12/2018,1.3596,1.3661,1.3567,1.3642
CAD,26/12/2018,1.3601,1.3628,1.3573,1.3596
CAD,24/12/2018,1.3603,1.364,1.3505,1.3602
CAD,21/12/2018,1.3519,1.3603,1.3486,1.3602
CAD,20/12/2018,1.3449,1.353,1.3439,1.3519
CAD,19/12/2018,1.3485,1.3497,1.3416,1.3449
CAD,18/12/2018,1.3401,1.349,1.3391,1.3485
CAD,17/12/2018,1.3381,1.3408,1.3373,1.3401
CAD,14/12/2018,1.335,1.3402,1.3339,1.3384
CAD,13/12/2018,1.3329,1.3384,1.3326,1.335
CAD,12/12/2018,1.3404,1.3414,1.3323,1.3329
CAD,11/12/2018,1.3389,1.3424,1.3379,1.3404
CAD,10/12/2018,1.3318,1.3405,1.3293,1.3389
CAD,07/12/2018,1.3391,1.34,1.3254,1.3322
CAD,06/12/2018,1.3365,1.3445,1.3354,1.3391
CAD,05/12/2018,1.3232,1.34,1.3231,1.3365
CAD,04/12/2018,1.3192,1.3239,1.3164,1.3232
CAD,03/12/2018,1.3258,1.3268,1.316,1.3192
CAD,30/11/2018,1.3274,1.3333,1.326,1.3292
CAD,29/11/2018,1.3276,1.3313,1.3242,1.3274
CAD,28/11/2018,1.3322,1.336,1.3259,1.3276
CAD,27/11/2018,1.3237,1.3328,1.3236,1.3322
CAD,26/11/2018,1.3234,1.3244,1.3187,1.3237
CAD,22/11/2018,1.32,1.3259,1.3183,1.3238
CAD,21/11/2018,1.3271,1.3318,1.3264,1.3271
CAD,19/11/2018,1.3161,1.3202,1.3142,1.3181
CAD,16/11/2018,1.3203,1.3208,1.3127,1.3148
CAD,15/11/2018,1.3247,1.3256,1.3189,1.3203
CAD,14/11/2018,1.3243,1.3264,1.3208,1.3247
CAD,13/11/2018,1.3212,1.326,1.3212,1.3243
CAD,12/11/2018,1.3196,1.3228,1.3183,1.3212
CAD,09/11/2018,1.3109,1.3233,1.3092,1.3212
CAD,06/11/2018,1.3102,1.3126,1.3088,1.3109
CAD,05/11/2018,1.3099,1.3116,1.3071,1.311
CAD,02/11/2018,1.3092,1.3119,1.3049,1.311
CAD,01/11/2018,1.3158,1.317,1.3069,1.3093
CAD,31/10/2018,1.3141,1.3165,1.3106,1.3158
CAD,30/10/2018,1.3121,1.3149,1.3101,1.3141
CAD,29/10/2018,1.3107,1.3134,1.3077,1.3121
CAD,26/10/2018,1.3082,1.3159,1.3066,1.3106
CAD,25/10/2018,1.299,1.3099,1.2989,1.3082
CAD,24/10/2018,1.3091,1.3103,1.297,1.299
CAD,23/10/2018,1.3117,1.3122,1.3083,1.3091
CAD,22/10/2018,1.3097,1.3126,1.308,1.3117
CAD,19/10/2018,1.306,1.3132,1.3028,1.3104
CAD,17/10/2018,1.3001,1.3065,1.2995,1.306
CAD,16/10/2018,1.2975,1.2999,1.2922,1.2923
CAD,15/10/2018,1.3023,1.3051,1.2955,1.2975
CAD,12/10/2018,1.3029,1.3054,1.3003,1.3024
CAD,11/10/2018,1.2996,1.3072,1.2993,1.3029
CAD,10/10/2018,1.296,1.3,1.2927,1.2996
CAD,09/10/2018,1.297,1.3004,1.2951,1.296
CAD,08/10/2018,1.2944,1.301,1.2936,1.297
CAD,05/10/2018,1.2944,1.301,1.2936,1.297
CAD,04/10/2018,1.2835,1.293,1.2821,1.2928
CAD,03/10/2018,1.2816,1.2844,1.2808,1.2835
CAD,01/10/2018,1.2805,1.2841,1.2783,1.2816
CAD,28/09/2018,1.3024,1.3049,1.2907,1.2908
CAD,27/09/2018,1.297,1.3082,1.2964,1.3024
CAD,26/09/2018,1.2946,1.2979,1.2945,1.297
CAD,25/09/2018,1.2946,1.2973,1.2936,1.2946
CAD,24/09/2018,1.2911,1.2956,1.2909,1.2946
CAD,21/09/2018,1.2911,1.2943,1.2886,1.2916
CAD,20/09/2018,1.2936,1.2942,1.2885,1.2911
CAD,18/09/2018,1.3011,1.3065,1.2976,1.2986
CAD,17/09/2018,1.3043,1.3049,1.3003,1.3011
CAD,14/09/2018,1.2995,1.3054,1.2983,1.3036
CAD,12/09/2018,1.2994,1.3026,1.2976,1.2995
CAD,11/09/2018,1.3159,1.3175,1.3124,1.3134
CAD,10/09/2018,1.3176,1.3198,1.3138,1.3159
CAD,07/09/2018,1.3208,1.321,1.3111,1.3161
CAD,06/09/2018,1.3195,1.3226,1.3164,1.3208
CAD,05/09/2018,1.3182,1.3206,1.316,1.3195
CAD,04/09/2018,1.3096,1.3208,1.309,1.3182
CAD,03/09/2018,1.3048,1.3103,1.3045,1.3096
CAD,31/08/2018,1.2984,1.3089,1.297,1.304
CAD,30/08/2018,1.2918,1.3,1.2903,1.2984
CAD,29/08/2018,1.2914,1.2962,1.2903,1.2918
CAD,28/08/2018,1.2961,1.2982,1.2888,1.2914
CAD,27/08/2018,1.3026,1.3067,1.2954,1.2961
CAD,24/08/2018,1.3061,1.3103,1.3011,1.3026
CAD,23/08/2018,1.3016,1.308,1.2987,1.3061
CAD,21/08/2018,1.3023,1.305,1.3007,1.3016
CAD,20/08/2018,1.3059,1.3093,1.3048,1.3058
CAD,16/08/2018,1.3161,1.3175,1.3052,1.3061
CAD,14/08/2018,1.3105,1.3175,1.3051,1.3143
CAD,13/08/2018,1.315,1.3177,1.3104,1.3149
CAD,10/08/2018,1.3053,1.3153,1.3034,1.314
CAD,09/08/2018,1.3074,1.3074,1.3001,1.3053
CAD,08/08/2018,1.3039,1.312,1.3035,1.3073
CAD,07/08/2018,1.3003,1.3043,1.2962,1.3039
CAD,06/08/2018,1.2992,1.304,1.2988,1.3003
CAD,03/08/2018,1.2998,1.3039,1.2968,1.2991
CAD,02/08/2018,1.3008,1.304,1.2984,1.2998
CAD,01/08/2018,1.3009,1.3033,1.2976,1.3008
CAD,31/07/2018,1.302,1.3096,1.2993,1.3009
CAD,30/07/2018,1.3054,1.3079,1.2995,1.302
CAD,27/07/2018,1.3063,1.3079,1.3042,1.3055
CAD,26/07/2018,1.3105,1.3107,1.3025,1.3063
CAD,25/07/2018,1.3162,1.3168,1.308,1.3105
CAD,24/07/2018,1.3156,1.3191,1.3136,1.3162
CAD,23/07/2018,1.314,1.3168,1.3115,1.3156
CAD,20/07/2018,1.3276,1.329,1.3115,1.3145
CAD,19/07/2018,1.3181,1.329,1.316,1.3276
CAD,18/07/2018,1.3214,1.326,1.3175,1.3181
CAD,17/07/2018,1.3133,1.3219,1.3111,1.3214
CAD,16/07/2018,1.3161,1.3165,1.311,1.3133
CAD,13/07/2018,1.3164,1.3209,1.315,1.316
CAD,11/07/2018,1.3128,1.3174,1.3065,1.3152
CAD,06/07/2018,1.3122,1.3153,1.3077,1.3084
