Currency,Date,Open,High,Low,Close
EUR,10/01/2020,1.1105,1.1129,1.1085,1.1121
EUR,09/01/2020,1.1118,1.112,1.1093,1.1105
EUR,08/01/2020,1.1143,1.1168,1.1109,1.1118
EUR,06/01/2020,1.1168,1.1206,1.1157,1.1195
EUR,03/01/2020,1.117,1.118,1.1125,1.1161
EUR,02/01/2020,1.1221,1.1225,1.1164,1.117
EUR,01/01/2020,1.1229,1.1229,1.121,1.1213
EUR,31/12/2019,1.1211,1.1239,1.1197,1.1229
EUR,30/12/2019,1.1179,1.1221,1.1171,1.1211
EUR,27/12/2019,1.1103,1.1188,1.1096,1.1177
EUR,26/12/2019,1.1094,1.1109,1.1082,1.1103
EUR,24/12/2019,1.1088,1.111,1.1074,1.1094
EUR,23/12/2019,1.1081,1.1096,1.107,1.1091
EUR,20/12/2019,1.1125,1.1129,1.1066,1.1079
EUR,19/12/2019,1.1118,1.1144,1.1107,1.1125
EUR,18/12/2019,1.1152,1.1154,1.1111,1.1118
EUR,17/12/2019,1.1143,1.1175,1.1129,1.1152
EUR,16/12/2019,1.1126,1.1158,1.112,1.1143
EUR,13/12/2019,1.111,1.1199,1.1103,1.1121
EUR,12/12/2019,1.1092,1.1154,1.1088,1.111
EUR,11/12/2019,1.1087,1.1098,1.107,1.1092
EUR,10/12/2019,1.1057,1.1097,1.1055,1.1087
EUR,09/12/2019,1.1055,1.1078,1.1051,1.1057
EUR,06/12/2019,1.1105,1.111,1.104,1.106
EUR,05/12/2019,1.1078,1.1108,1.1067,1.1105
EUR,04/12/2019,1.1088,1.1116,1.1067,1.1078
EUR,03/12/2019,1.1075,1.1094,1.1066,1.1088
EUR,02/12/2019,1.1013,1.109,1.1003,1.1075
EUR,29/11/2019,1.1008,1.1028,1.0981,1.1018
EUR,28/11/2019,1.1,1.1018,1.0997,1.1008
EUR,27/11/2019,1.102,1.1026,1.0992,1.1
EUR,26/11/2019,1.1006,1.1025,1.1005,1.102
EUR,25/11/2019,1.1026,1.1032,1.1004,1.1006
EUR,22/11/2019,1.1063,1.1087,1.1015,1.1021
EUR,21/11/2019,1.1067,1.1097,1.1061,1.1063
EUR,20/11/2019,1.1081,1.1083,1.1053,1.1067
EUR,19/11/2019,1.1082,1.1084,1.1063,1.1081
EUR,18/11/2019,1.1052,1.109,1.1048,1.1082
EUR,15/11/2019,1.1018,1.1057,1.1015,1.1051
EUR,14/11/2019,1.0999,1.1021,1.0989,1.1018
EUR,13/11/2019,1.1011,1.102,1.0995,1.0999
EUR,11/11/2019,1.1039,1.1039,1.1003,1.1011
EUR,08/11/2019,1.1041,1.1055,1.1017,1.1018
EUR,07/11/2019,1.1066,1.1092,1.1036,1.1041
EUR,06/11/2019,1.1068,1.1093,1.1064,1.1066
EUR,05/11/2019,1.1141,1.1143,1.1064,1.1068
EUR,04/11/2019,1.1165,1.1175,1.114,1.1141
EUR,01/11/2019,1.1146,1.1172,1.1128,1.1166
EUR,31/10/2019,1.1116,1.1176,1.108,1.1146
EUR,30/10/2019,1.1108,1.1127,1.1102,1.1117
EUR,29/10/2019,1.1102,1.1119,1.1074,1.1108
EUR,25/10/2019,1.1082,1.1107,1.1076,1.1102
EUR,24/10/2019,1.1121,1.1163,1.1093,1.1107
EUR,23/10/2019,1.1141,1.1154,1.1106,1.1121
EUR,22/10/2019,1.1151,1.1157,1.1123,1.1141
EUR,18/10/2019,1.1146,1.1179,1.1137,1.1151
EUR,17/10/2019,1.1081,1.114,1.1065,1.1126
EUR,16/10/2019,1.1023,1.1086,1.1017,1.1081
EUR,15/10/2019,1.103,1.1046,1.0991,1.1023
EUR,14/10/2019,1.1044,1.1051,1.1013,1.103
EUR,11/10/2019,1.1016,1.1063,1.1001,1.1042
EUR,10/10/2019,1.0973,1.1034,1.0968,1.1016
EUR,09/10/2019,1.0953,1.099,1.0941,1.0973
EUR,07/10/2019,1.0983,1.0996,1.0945,1.0953
EUR,04/10/2019,1.0983,1.0998,1.0957,1.0979
EUR,03/10/2019,1.0958,1.0999,1.0941,1.0983
EUR,01/10/2019,1.0938,1.0959,1.0904,1.0958
EUR,30/09/2019,1.0946,1.0948,1.0885,1.0903
EUR,27/09/2019,1.0926,1.0959,1.0905,1.094
EUR,26/09/2019,1.0943,1.0967,1.0922,1.0926
EUR,25/09/2019,1.1014,1.1024,1.094,1.0943
EUR,24/09/2019,1.0987,1.1019,1.0984,1.1014
EUR,23/09/2019,1.1008,1.1025,1.0966,1.0987
EUR,20/09/2019,1.1046,1.1068,1.0996,1.1017
EUR,19/09/2019,1.1063,1.1073,1.1014,1.1046
EUR,18/09/2019,1.107,1.1076,1.1037,1.1063
EUR,17/09/2019,1.1003,1.1071,1.099,1.107
EUR,16/09/2019,1.1075,1.1093,1.0994,1.1003
EUR,13/09/2019,1.1075,1.1093,1.1067,1.1073
EUR,12/09/2019,1.1007,1.1079,1.0927,1.1068
EUR,11/09/2019,1.1041,1.1056,1.0985,1.1007
EUR,09/09/2019,1.106,1.106,1.1031,1.1041
EUR,06/09/2019,1.1041,1.1057,1.102,1.1029
EUR,05/09/2019,1.1026,1.1085,1.1017,1.1041
EUR,04/09/2019,1.097,1.1033,1.0965,1.1026
EUR,03/09/2019,1.0974,1.0979,1.0926,1.097
EUR,30/08/2019,1.0987,1.0999,1.0958,1.0974
EUR,29/08/2019,1.1079,1.1093,1.105,1.1053
EUR,28/08/2019,1.1097,1.1098,1.1073,1.1079
EUR,27/08/2019,1.111,1.1116,1.1086,1.1097
EUR,26/08/2019,1.1148,1.1164,1.1107,1.111
EUR,23/08/2019,1.1082,1.1153,1.1052,1.1144
EUR,22/08/2019,1.1103,1.1113,1.1064,1.1082
EUR,21/08/2019,1.1099,1.1107,1.1088,1.1103
EUR,20/08/2019,1.1094,1.11,1.1066,1.1099
EUR,19/08/2019,1.1095,1.1114,1.1085,1.1094
EUR,16/08/2019,1.11,1.1119,1.1066,1.109
EUR,13/08/2019,1.1212,1.1228,1.117,1.118
EUR,09/08/2019,1.1207,1.1231,1.1162,1.1212
EUR,08/08/2019,1.1227,1.1232,1.1181,1.1205
EUR,07/08/2019,1.1198,1.1242,1.1179,1.1227
EUR,06/08/2019,1.1211,1.125,1.1168,1.1198
EUR,05/08/2019,1.1109,1.1213,1.1105,1.1211
EUR,02/08/2019,1.1068,1.1116,1.1065,1.1108
EUR,31/07/2019,1.1152,1.1162,1.1121,1.1128
EUR,30/07/2019,1.114,1.116,1.1132,1.1152
EUR,29/07/2019,1.1127,1.1144,1.1113,1.114
EUR,26/07/2019,1.1134,1.1151,1.1112,1.1128
EUR,25/07/2019,1.1145,1.1188,1.1102,1.1134
EUR,24/07/2019,1.1151,1.1158,1.1127,1.1145
EUR,23/07/2019,1.1219,1.122,1.1148,1.1151
EUR,22/07/2019,1.1218,1.1225,1.1207,1.1219
EUR,19/07/2019,1.1224,1.1282,1.1204,1.1221
EUR,18/07/2019,1.1225,1.1244,1.1205,1.1224
EUR,17/07/2019,1.1212,1.1233,1.12,1.1225
EUR,16/07/2019,1.1259,1.1263,1.1208,1.1212
EUR,15/07/2019,1.1269,1.1284,1.1253,1.1259
EUR,12/07/2019,1.1254,1.1275,1.1238,1.127
EUR,11/07/2019,1.1259,1.1286,1.1245,1.1254
EUR,10/07/2019,1.1209,1.1264,1.1202,1.1259
EUR,09/07/2019,1.1215,1.1221,1.1193,1.1209
EUR,08/07/2019,1.1223,1.1234,1.1207,1.1215
EUR,05/07/2019,1.1281,1.1288,1.1207,1.1225
EUR,04/07/2019,1.1281,1.1295,1.1273,1.1281
EUR,03/07/2019,1.1307,1.1312,1.1269,1.1281
EUR,02/07/2019,1.1294,1.1321,1.1275,1.1307
EUR,28/06/2019,1.1366,1.1393,1.1351,1.1373
EUR,27/06/2019,1.1383,1.1383,1.1348,1.1366
EUR,26/06/2019,1.1363,1.1391,1.1344,1.1383
EUR,25/06/2019,1.1389,1.1412,1.1361,1.1363
EUR,24/06/2019,1.136,1.1401,1.136,1.1389
EUR,21/06/2019,1.1292,1.1378,1.1283,1.1369
EUR,20/06/2019,1.1215,1.1317,1.1213,1.1292
EUR,19/06/2019,1.1201,1.122,1.1187,1.1215
EUR,18/06/2019,1.1226,1.1243,1.1181,1.1201
EUR,17/06/2019,1.1213,1.1247,1.1204,1.1226
EUR,12/06/2019,1.1329,1.1343,1.1289,1.1297
EUR,11/06/2019,1.1316,1.1332,1.1302,1.1329
EUR,10/06/2019,1.1321,1.1331,1.129,1.1316
EUR,07/06/2019,1.1293,1.1348,1.1251,1.1334
EUR,06/06/2019,1.1235,1.1309,1.1203,1.1293
EUR,04/06/2019,1.1245,1.1306,1.1231,1.1235
EUR,03/06/2019,1.1167,1.1218,1.1155,1.1216
EUR,31/05/2019,1.1136,1.118,1.1125,1.1169
EUR,30/05/2019,1.1134,1.1143,1.1116,1.1136
EUR,29/05/2019,1.1165,1.1172,1.1125,1.1134
EUR,28/05/2019,1.1191,1.1198,1.1162,1.1165
EUR,27/05/2019,1.1199,1.1215,1.1187,1.1191
EUR,24/05/2019,1.1182,1.1212,1.1175,1.1203
EUR,23/05/2019,1.1157,1.1183,1.1107,1.1182
EUR,22/05/2019,1.116,1.118,1.1149,1.1157
EUR,21/05/2019,1.1168,1.1188,1.1142,1.116
EUR,20/05/2019,1.116,1.1175,1.1151,1.1168
EUR,17/05/2019,1.1177,1.1184,1.1155,1.1158
EUR,16/05/2019,1.1206,1.1224,1.1172,1.1177
EUR,15/05/2019,1.121,1.1225,1.1178,1.1206
EUR,14/05/2019,1.1235,1.1244,1.1204,1.121
EUR,13/05/2019,1.1238,1.1263,1.1223,1.1235
EUR,10/05/2019,1.1216,1.1254,1.121,1.1233
EUR,09/05/2019,1.1189,1.1251,1.1174,1.1216
EUR,08/05/2019,1.1175,1.1214,1.117,1.1189
EUR,07/05/2019,1.1203,1.1218,1.1167,1.1175
EUR,06/05/2019,1.1171,1.1207,1.1159,1.1203
EUR,03/05/2019,1.1178,1.1205,1.1135,1.1198
EUR,02/05/2019,1.1242,1.1265,1.1172,1.1178
EUR,30/04/2019,1.1217,1.125,1.1211,1.1242
EUR,26/04/2019,1.1156,1.1184,1.1142,1.1181
EUR,25/04/2019,1.1159,1.1165,1.1118,1.1137
EUR,24/04/2019,1.1214,1.1228,1.1156,1.1159
EUR,23/04/2019,1.1258,1.1262,1.1192,1.1214
EUR,22/04/2019,1.1244,1.1262,1.1236,1.1258
EUR,18/04/2019,1.123,1.1248,1.1226,1.1245
EUR,16/04/2019,1.1284,1.1324,1.1279,1.1296
EUR,15/04/2019,1.1308,1.1321,1.1295,1.1307
EUR,12/04/2019,1.1258,1.1324,1.125,1.1299
EUR,11/04/2019,1.1276,1.1287,1.1256,1.1258
EUR,10/04/2019,1.127,1.1287,1.123,1.1276
EUR,09/04/2019,1.1267,1.1284,1.1255,1.127
EUR,08/04/2019,1.1217,1.1274,1.1214,1.1267
EUR,05/04/2019,1.1219,1.1246,1.121,1.1216
EUR,04/04/2019,1.1244,1.1248,1.1206,1.1219
EUR,03/04/2019,1.1197,1.1255,1.1192,1.1244
EUR,02/04/2019,1.1206,1.1214,1.1184,1.1197
EUR,29/03/2019,1.122,1.125,1.1204,1.1206
EUR,28/03/2019,1.1254,1.1265,1.1214,1.1235
EUR,27/03/2019,1.1283,1.1286,1.1242,1.1254
EUR,26/03/2019,1.1317,1.1326,1.1278,1.1283
EUR,25/03/2019,1.1318,1.1331,1.1286,1.1317
EUR,22/03/2019,1.1353,1.1391,1.1273,1.1302
EUR,21/03/2019,1.1358,1.1448,1.1343,1.1353
EUR,19/03/2019,1.1328,1.1362,1.1326,1.1354
EUR,18/03/2019,1.1325,1.1359,1.1317,1.1328
EUR,15/03/2019,1.1299,1.1344,1.1298,1.1326
EUR,14/03/2019,1.1303,1.1339,1.1294,1.1299
EUR,13/03/2019,1.129,1.1315,1.1277,1.1303
EUR,11/03/2019,1.1238,1.1258,1.1222,1.1242
EUR,08/03/2019,1.1225,1.1246,1.1177,1.1235
EUR,07/03/2019,1.1308,1.132,1.1206,1.1225
EUR,06/03/2019,1.1297,1.1325,1.1286,1.1308
EUR,05/03/2019,1.1332,1.1343,1.129,1.1297
EUR,01/03/2019,1.1376,1.1395,1.1309,1.1332
EUR,28/02/2019,1.1369,1.142,1.136,1.1382
EUR,27/02/2019,1.138,1.1404,1.1363,1.1369
EUR,26/02/2019,1.1348,1.138,1.1345,1.138
EUR,25/02/2019,1.1337,1.1368,1.1329,1.1348
EUR,22/02/2019,1.1331,1.1356,1.1316,1.1335
EUR,21/02/2019,1.1366,1.1371,1.1321,1.1331
EUR,20/02/2019,1.1348,1.1371,1.1325,1.1366
EUR,18/02/2019,1.1311,1.1357,1.1276,1.1348
EUR,15/02/2019,1.1297,1.1306,1.1234,1.1296
EUR,14/02/2019,1.1276,1.131,1.125,1.1297
EUR,13/02/2019,1.132,1.1342,1.1273,1.1276
EUR,12/02/2019,1.1271,1.1323,1.1258,1.132
EUR,11/02/2019,1.1328,1.133,1.1269,1.1271
EUR,08/02/2019,1.1349,1.1356,1.1321,1.1323
EUR,07/02/2019,1.1376,1.1376,1.1325,1.1349
EUR,06/02/2019,1.1409,1.1417,1.1374,1.1376
EUR,05/02/2019,1.1431,1.1441,1.1401,1.1409
EUR,01/02/2019,1.145,1.1488,1.1435,1.1456
EUR,31/01/2019,1.1419,1.1514,1.1414,1.145
EUR,30/01/2019,1.1428,1.145,1.1406,1.1419
EUR,29/01/2019,1.1435,1.145,1.1411,1.1428
EUR,28/01/2019,1.1407,1.1444,1.139,1.1435
EUR,25/01/2019,1.1299,1.1417,1.129,1.1406
EUR,24/01/2019,1.1393,1.1394,1.1295,1.1299
EUR,23/01/2019,1.1369,1.1394,1.1351,1.1393
EUR,22/01/2019,1.1368,1.1373,1.1336,1.1369
EUR,21/01/2019,1.137,1.1409,1.1357,1.1368
EUR,18/01/2019,1.1386,1.141,1.1353,1.1363
EUR,17/01/2019,1.14,1.141,1.137,1.1386
EUR,16/01/2019,1.139,1.1425,1.1378,1.14
EUR,15/01/2019,1.1477,1.149,1.1383,1.139
EUR,14/01/2019,1.1463,1.1482,1.1442,1.1477
EUR,11/01/2019,1.1506,1.154,1.1458,1.1469
EUR,10/01/2019,1.1533,1.157,1.1498,1.1506
EUR,09/01/2019,1.1454,1.1541,1.1436,1.1533
EUR,08/01/2019,1.1469,1.1485,1.1422,1.1454
EUR,07/01/2019,1.1395,1.1473,1.1389,1.1469
EUR,04/01/2019,1.1399,1.1419,1.1346,1.1395
EUR,03/01/2019,1.1335,1.1411,1.1309,1.1399
EUR,02/01/2019,1.1455,1.1497,1.1332,1.1335
EUR,01/01/2019,1.1452,1.1468,1.1413,1.1455
EUR,31/12/2018,1.1447,1.1466,1.1422,1.1452
EUR,28/12/2018,1.1436,1.1473,1.1427,1.1444
EUR,27/12/2018,1.1356,1.145,1.1343,1.1436
EUR,26/12/2018,1.1405,1.142,1.1356,1.1356
EUR,24/12/2018,1.141,1.1432,1.1348,1.1405
EUR,21/12/2018,1.1459,1.1485,1.1356,1.1372
EUR,20/12/2018,1.1425,1.1486,1.1365,1.1459
EUR,19/12/2018,1.136,1.1439,1.135,1.1425
EUR,18/12/2018,1.1351,1.1402,1.1337,1.136
EUR,17/12/2018,1.1305,1.1355,1.1299,1.1351
EUR,14/12/2018,1.1357,1.1372,1.127,1.1306
EUR,13/12/2018,1.1377,1.1393,1.1331,1.1357
EUR,12/12/2018,1.1319,1.1379,1.1312,1.1377
EUR,11/12/2018,1.136,1.14,1.1306,1.1319
EUR,10/12/2018,1.14,1.1443,1.1357,1.136
EUR,07/12/2018,1.1387,1.1423,1.136,1.1379
EUR,06/12/2018,1.135,1.1413,1.1321,1.1387
EUR,05/12/2018,1.1343,1.1361,1.1311,1.135
EUR,04/12/2018,1.1354,1.1419,1.1319,1.1343
EUR,03/12/2018,1.133,1.138,1.1319,1.1354
EUR,30/11/2018,1.1373,1.14,1.1306,1.1317
EUR,29/11/2018,1.1344,1.1402,1.1339,1.1373
EUR,28/11/2018,1.1285,1.137,1.1267,1.1344
EUR,27/11/2018,1.1339,1.1344,1.1278,1.1285
EUR,26/11/2018,1.1342,1.1384,1.1327,1.1339
EUR,22/11/2018,1.1408,1.1421,1.1328,1.1337
EUR,21/11/2018,1.1376,1.1425,1.1359,1.1396
EUR,19/11/2018,1.1411,1.1464,1.1394,1.1458
EUR,16/11/2018,1.1315,1.142,1.1309,1.1415
EUR,15/11/2018,1.1294,1.1351,1.1271,1.1315
EUR,14/11/2018,1.1279,1.1348,1.1253,1.1294
EUR,13/11/2018,1.1245,1.1294,1.1216,1.1279
EUR,12/11/2018,1.1331,1.1332,1.124,1.1245
EUR,09/11/2018,1.1393,1.141,1.1316,1.1336
EUR,06/11/2018,1.1464,1.1468,1.1389,1.1393
EUR,05/11/2018,1.1398,1.1408,1.1354,1.1395
EUR,02/11/2018,1.1411,1.1456,1.1372,1.1388
EUR,01/11/2018,1.1306,1.1424,1.1306,1.1411
EUR,31/10/2018,1.1349,1.136,1.1302,1.1306
EUR,30/10/2018,1.1388,1.1396,1.1346,1.1349
EUR,29/10/2018,1.1407,1.1416,1.1361,1.1388
EUR,26/10/2018,1.1372,1.1421,1.1336,1.1403
EUR,25/10/2018,1.1394,1.1432,1.1365,1.1372
EUR,24/10/2018,1.1482,1.149,1.1379,1.1394
EUR,23/10/2018,1.1469,1.1493,1.1439,1.1482
EUR,22/10/2018,1.1508,1.155,1.1456,1.1469
EUR,19/10/2018,1.1472,1.1535,1.1433,1.1514
EUR,17/10/2018,1.1528,1.1528,1.1466,1.1472
EUR,16/10/2018,1.1584,1.1621,1.1566,1.1583
EUR,15/10/2018,1.1563,1.1606,1.1535,1.1584
EUR,12/10/2018,1.1575,1.161,1.1535,1.156
EUR,11/10/2018,1.1539,1.1599,1.1515,1.1575
EUR,10/10/2018,1.148,1.1545,1.1476,1.1539
EUR,09/10/2018,1.148,1.1503,1.1432,1.148
EUR,08/10/2018,1.1519,1.1535,1.146,1.148
EUR,05/10/2018,1.1519,1.1535,1.146,1.148
EUR,04/10/2018,1.1515,1.1543,1.1464,1.1504
EUR,03/10/2018,1.1551,1.1594,1.1513,1.1515
EUR,01/10/2018,1.1568,1.158,1.1505,1.1551
EUR,28/09/2018,1.1673,1.1673,1.157,1.1604
EUR,27/09/2018,1.1752,1.1798,1.1663,1.1673
EUR,26/09/2018,1.1772,1.1776,1.1726,1.1752
EUR,25/09/2018,1.1765,1.1793,1.1731,1.1772
EUR,24/09/2018,1.1751,1.1815,1.1724,1.1765
EUR,21/09/2018,1.1758,1.1803,1.1733,1.1749
EUR,20/09/2018,1.1683,1.1777,1.1669,1.1758
EUR,18/09/2018,1.1696,1.1724,1.1655,1.166
EUR,17/09/2018,1.1623,1.1697,1.1618,1.1696
EUR,14/09/2018,1.1678,1.1722,1.1621,1.1625
EUR,12/09/2018,1.1629,1.1701,1.1609,1.1678
EUR,11/09/2018,1.1601,1.1644,1.1566,1.1588
EUR,10/09/2018,1.156,1.1616,1.1526,1.1601
EUR,07/09/2018,1.1625,1.1649,1.1551,1.1553
EUR,06/09/2018,1.1621,1.1659,1.1606,1.1625
EUR,05/09/2018,1.158,1.164,1.1543,1.1621
EUR,04/09/2018,1.1617,1.1621,1.153,1.158
EUR,03/09/2018,1.1596,1.1628,1.1588,1.1617
EUR,31/08/2018,1.1657,1.169,1.1585,1.1602
EUR,30/08/2018,1.1705,1.1718,1.1642,1.1657
EUR,29/08/2018,1.1718,1.1722,1.1652,1.1705
EUR,28/08/2018,1.1688,1.1733,1.1663,1.1718
EUR,27/08/2018,1.1631,1.1691,1.1595,1.1688
EUR,24/08/2018,1.1555,1.164,1.153,1.1622
EUR,23/08/2018,1.159,1.1619,1.1542,1.1555
EUR,21/08/2018,1.1559,1.1623,1.1553,1.159
EUR,20/08/2018,1.144,1.1464,1.1394,1.1459
EUR,16/08/2018,1.1364,1.1445,1.1348,1.1438
EUR,14/08/2018,1.1342,1.135,1.1301,1.1344
EUR,13/08/2018,1.1388,1.1433,1.1365,1.1394
EUR,10/08/2018,1.1557,1.1559,1.1388,1.1413
EUR,09/08/2018,1.1595,1.162,1.1556,1.1557
EUR,08/08/2018,1.1593,1.1628,1.1573,1.1595
EUR,07/08/2018,1.1562,1.1608,1.1548,1.1593
EUR,06/08/2018,1.157,1.1574,1.153,1.1562
EUR,03/08/2018,1.1609,1.1611,1.156,1.1568
EUR,02/08/2018,1.1668,1.1678,1.1601,1.1609
EUR,01/08/2018,1.1705,1.1706,1.166,1.1668
EUR,31/07/2018,1.1716,1.1746,1.1692,1.1705
EUR,30/07/2018,1.1659,1.1719,1.1648,1.1716
EUR,27/07/2018,1.1663,1.1664,1.1621,1.1657
EUR,26/07/2018,1.1679,1.1744,1.1649,1.1663
EUR,25/07/2018,1.1682,1.1712,1.1664,1.1679
EUR,24/07/2018,1.17,1.1717,1.1655,1.1682
EUR,23/07/2018,1.1727,1.175,1.1687,1.17
EUR,20/07/2018,1.1607,1.1739,1.1606,1.1724
EUR,19/07/2018,1.1653,1.1657,1.1575,1.1607
EUR,18/07/2018,1.1654,1.1669,1.1602,1.1653
EUR,17/07/2018,1.1706,1.1745,1.1653,1.1654
EUR,16/07/2018,1.1676,1.1725,1.1676,1.1706
EUR,13/07/2018,1.1682,1.1687,1.1613,1.1685
EUR,11/07/2018,1.1733,1.1758,1.1695,1.17
EUR,06/07/2018,1.1698,1.1767,1.1672,1.1746
EUR,05/07/2018,1.1667,1.172,1.165,1.1698
EUR,04/07/2018,1.165,1.1682,1.1631,1.1667
EUR,03/07/2018,1.16,1.1673,1.16,1.165
EUR,02/07/2018,1.165,1.1693,1.1591,1.16
EUR,29/06/2018,1.1583,1.169,1.1551,1.1684
EUR,28/06/2018,1.1583,1.16,1.1527,1.1583
EUR,27/06/2018,1.1658,1.1672,1.1575,1.1583
EUR,26/06/2018,1.1692,1.172,1.165,1.1658
EUR,25/06/2018,1.1657,1.1702,1.1629,1.1692
EUR,22/06/2018,1.1607,1.1675,1.1601,1.1651
EUR,21/06/2018,1.1589,1.1634,1.1509,1.1607
EUR,20/06/2018,1.157,1.16,1.1537,1.1589
EUR,19/06/2018,1.1605,1.1645,1.1531,1.157
EUR,18/06/2018,1.161,1.1624,1.1565,1.1605
EUR,15/06/2018,1.1634,1.1641,1.1543,1.161
EUR,14/06/2018,1.1791,1.1851,1.1618,1.1634
EUR,13/06/2018,1.1774,1.1792,1.173,1.1791
EUR,12/06/2018,1.1788,1.1809,1.1741,1.1774
EUR,11/06/2018,1.1765,1.1821,1.1755,1.1788
EUR,08/06/2018,1.1808,1.1823,1.1727,1.1769
EUR,07/06/2018,1.1777,1.184,1.1761,1.1808
EUR,06/06/2018,1.1715,1.1796,1.1709,1.1777
EUR,05/06/2018,1.1686,1.1727,1.1653,1.1715
EUR,04/06/2018,1.1655,1.1745,1.1653,1.1686
EUR,01/06/2018,1.1671,1.1718,1.1617,1.1659
EUR,31/05/2018,1.1664,1.1724,1.1641,1.1671
EUR,30/05/2018,1.1546,1.1676,1.1519,1.1664
EUR,29/05/2018,1.1629,1.164,1.151,1.1546
EUR,28/05/2018,1.1656,1.1728,1.1608,1.1629
EUR,25/05/2018,1.1732,1.1744,1.1646,1.1651
EUR,24/05/2018,1.1693,1.175,1.1676,1.1732
EUR,23/05/2018,1.1785,1.179,1.1685,1.1693
EUR,22/05/2018,1.1771,1.183,1.1757,1.1785
EUR,21/05/2018,1.1763,1.1781,1.1717,1.1771
EUR,17/05/2018,1.1813,1.1838,1.1777,1.1805
EUR,16/05/2018,1.1865,1.1867,1.1764,1.1813
EUR,15/05/2018,1.1976,1.1976,1.182,1.1865
EUR,14/05/2018,1.1948,1.1996,1.1939,1.1976
EUR,11/05/2018,1.1911,1.1968,1.1891,1.1943
EUR,10/05/2018,1.1855,1.1946,1.1843,1.1911
EUR,09/05/2018,1.188,1.1897,1.1823,1.1855
EUR,07/05/2018,1.1954,1.1978,1.1898,1.1933
EUR,04/05/2018,1.1988,1.2004,1.1911,1.196
EUR,03/05/2018,1.1968,1.2026,1.1938,1.1988
EUR,02/05/2018,1.2017,1.2032,1.1953,1.1968
EUR,27/04/2018,1.2101,1.2102,1.1982,1.2017
EUR,26/04/2018,1.2185,1.221,1.2098,1.2126
EUR,25/04/2018,1.2241,1.2245,1.2168,1.2185
EUR,24/04/2018,1.2218,1.2243,1.2182,1.2241
EUR,23/04/2018,1.2289,1.2293,1.2211,1.2218
EUR,20/04/2018,1.2345,1.2358,1.225,1.2288
EUR,19/04/2018,1.239,1.24,1.2329,1.2345
EUR,18/04/2018,1.2355,1.2397,1.2342,1.239
EUR,17/04/2018,1.2383,1.2414,1.2336,1.2355
EUR,16/04/2018,1.2322,1.2395,1.2322,1.2383
EUR,13/04/2018,1.2334,1.2346,1.2307,1.2331
EUR,12/04/2018,1.2375,1.238,1.23,1.2334
EUR,11/04/2018,1.234,1.2396,1.234,1.2375
EUR,10/04/2018,1.2318,1.2378,1.2303,1.234
EUR,09/04/2018,1.2279,1.233,1.2261,1.2318
EUR,06/04/2018,1.2236,1.2291,1.2215,1.2281
EUR,05/04/2018,1.2294,1.2294,1.2218,1.2236
EUR,04/04/2018,1.2266,1.2315,1.2257,1.2294
EUR,03/04/2018,1.2294,1.2336,1.2254,1.2266
EUR,02/04/2018,1.2322,1.2345,1.2282,1.2294
EUR,30/03/2018,1.2444,1.2476,1.2373,1.2414
EUR,28/03/2018,1.2414,1.2422,1.2335,1.2346
EUR,27/03/2018,1.2444,1.2476,1.2373,1.2414
EUR,26/03/2018,1.2348,1.245,1.2335,1.2444
EUR,23/03/2018,1.2303,1.2373,1.23,1.2353
EUR,22/03/2018,1.228,1.2388,1.2251,1.2303
EUR,21/03/2018,1.2261,1.2296,1.224,1.228
EUR,20/03/2018,1.2348,1.2359,1.2246,1.2262
EUR,19/03/2018,1.2304,1.235,1.2258,1.2348
EUR,16/03/2018,1.2335,1.2336,1.226,1.229
EUR,15/03/2018,1.2375,1.2384,1.2311,1.2335
EUR,14/03/2018,1.2391,1.2413,1.2347,1.2375
EUR,13/03/2018,1.2329,1.2407,1.2315,1.2391
EUR,12/03/2018,1.2313,1.2341,1.2291,1.2329
EUR,09/03/2018,1.2319,1.2334,1.2273,1.2307
EUR,08/03/2018,1.2401,1.2446,1.2305,1.2319
EUR,07/03/2018,1.2393,1.2444,1.2385,1.24
EUR,06/03/2018,1.2334,1.242,1.2322,1.2393
EUR,05/03/2018,1.2322,1.2365,1.2269,1.2334
EUR,01/03/2018,1.2212,1.2336,1.2187,1.2317
EUR,28/02/2018,1.2248,1.2255,1.2188,1.2209
EUR,27/02/2018,1.2308,1.2346,1.2222,1.2248
EUR,26/02/2018,1.2296,1.2355,1.2278,1.2308
EUR,23/02/2018,1.2336,1.2339,1.228,1.2295
EUR,22/02/2018,1.2327,1.236,1.226,1.2336
EUR,21/02/2018,1.2344,1.2346,1.23,1.2327
EUR,20/02/2018,1.2413,1.2414,1.232,1.2344
EUR,16/02/2018,1.2408,1.2435,1.2369,1.2413
EUR,15/02/2018,1.2418,1.251,1.2416,1.2472
EUR,14/02/2018,1.2353,1.242,1.2276,1.2418
EUR,12/02/2018,1.2275,1.2371,1.2275,1.2353
EUR,09/02/2018,1.225,1.2287,1.2206,1.2252
EUR,08/02/2018,1.227,1.2295,1.2212,1.225
EUR,07/02/2018,1.2391,1.2406,1.2256,1.227
EUR,06/02/2018,1.2429,1.2434,1.2314,1.2391
EUR,05/02/2018,1.2456,1.2475,1.2399,1.2429
EUR,02/02/2018,1.2478,1.2522,1.241,1.2463
EUR,01/02/2018,1.2415,1.2498,1.2385,1.2478
EUR,31/01/2018,1.2405,1.2475,1.2384,1.2415
